iteration,record_id,n_inclusions,label
0,28484,1,1
1,45521,1,0
2,32061,1,0
3,32370,1,0
4,33221,1,0
5,6451,1,0
6,27401,1,0
7,31333,1,0
8,27251,1,0
9,355,1,0
10,647,1,0
11,30024,1,0
12,32044,1,0
13,13543,1,0
14,29800,1,0
15,32203,1,0
16,13393,2,1
17,28870,2,0
18,16226,3,1
19,16276,4,1
20,32432,4,0
21,11394,4,0
22,11685,5,1
23,23546,5,0
24,10231,5,0
25,12013,6,1
26,7460,6,0
27,43062,7,1
28,16368,7,0
29,15948,7,0
30,25978,7,0
31,43835,7,0
32,10209,7,0
33,23946,8,1
34,9980,8,0
35,12307,8,0
36,24191,8,0
37,29322,8,0
38,16037,8,0
39,15661,8,0
40,15082,9,1
41,15865,9,0
42,43243,9,0
43,12845,9,0
44,7699,9,0
45,28574,9,0
46,12087,9,0
47,14014,10,1
48,16221,10,0
49,14026,10,0
50,2894,11,1
51,43601,11,0
52,2819,11,0
53,16735,12,1
54,43564,13,1
55,9845,13,0
56,16531,13,0
57,13085,13,0
58,10147,13,0
59,12062,13,0
60,3373,13,0
61,10864,13,0
62,11888,13,0
63,13739,13,0
64,12135,13,0
65,2150,13,0
66,13394,13,0
67,15497,13,0
68,10630,13,0
69,12243,13,0
70,15159,13,0
71,15720,13,0
72,17055,13,0
73,28760,13,0
74,25798,13,0
75,14733,13,0
76,15556,13,0
77,14747,13,0
78,454,13,0
79,17809,13,0
80,46090,14,1
81,12460,14,0
82,16207,14,0
83,7050,14,0
84,9272,14,0
85,12990,14,0
86,10235,14,0
87,46345,14,0
88,10738,14,0
89,15673,14,0
90,914,14,0
91,14800,14,0
92,29228,14,0
93,2818,15,1
94,27866,16,1
95,13294,16,0
96,13295,16,0
97,15332,16,0
98,11548,16,0
99,11075,17,1
100,10184,17,0
101,46091,17,0
102,16263,18,1
103,15364,18,0
104,9526,18,0
105,10862,18,0
106,16575,18,0
107,27526,18,0
108,44436,18,0
109,15300,19,1
110,16186,19,0
111,16421,19,0
112,10274,19,0
113,6518,19,0
114,2095,19,0
115,27950,19,0
116,636,19,0
117,11546,20,1
118,14485,20,0
119,10119,20,0
120,22884,21,1
121,42639,21,0
122,7488,21,0
123,10741,21,0
124,10742,21,0
125,24177,21,0
126,16574,21,0
127,46063,21,0
128,27937,22,1
129,31313,23,1
130,15007,24,1
131,29148,24,0
132,44217,24,0
133,26603,25,1
134,31135,26,1
135,31136,26,0
136,15906,26,0
137,29782,26,0
138,30552,27,1
139,7852,27,0
140,28065,28,1
141,3403,28,0
142,26602,28,0
143,27987,28,0
144,13308,29,1
145,18606,30,1
146,46375,31,1
147,30462,31,0
148,15555,32,1
149,11768,33,1
150,17679,33,0
151,28238,34,1
