iteration,record_id,n_inclusions,label
0,47739,1,1
1,46132,1,0
2,32587,1,0
3,32904,1,0
4,33781,1,0
5,6792,1,0
6,27924,1,0
7,31810,1,0
8,27787,1,0
9,367,1,0
10,684,1,0
11,15312,1,0
12,11337,1,0
13,7738,1,0
14,18384,1,0
15,2495,1,0
16,12720,1,0
17,2222,1,0
18,18611,2,1
19,20678,2,0
20,47372,2,0
21,47373,2,0
22,13241,3,1
23,26174,3,0
24,12548,3,0
25,18137,3,0
26,13726,3,0
27,18033,4,1
28,18093,5,1
29,14955,5,0
30,14780,6,1
31,12707,6,0
32,8166,6,0
33,12866,7,1
34,35998,7,0
35,11131,7,0
36,48047,7,0
37,28824,7,0
38,47170,8,1
39,26605,9,1
40,13560,9,0
41,26878,9,0
42,17818,9,0
43,10833,9,0
44,18196,9,0
45,16739,10,1
46,14154,10,0
47,17631,10,0
48,13322,10,0
49,3363,11,1
50,15824,11,0
51,11101,11,0
52,17723,11,0
53,32658,11,0
54,10673,11,0
55,18023,11,0
56,17396,11,0
57,16427,11,0
58,3120,11,0
59,13377,11,0
60,11911,11,0
61,8411,11,0
62,13020,11,0
63,39374,11,0
64,14781,11,0
65,18365,11,0
66,15196,11,0
67,15524,12,1
68,11021,12,0
69,12875,12,0
70,3281,12,0
71,13296,12,0
72,3897,12,0
73,15538,12,0
74,17411,12,0
75,47781,12,0
76,46656,12,0
77,24910,12,0
78,11621,12,0
79,31777,12,0
80,1064,12,0
81,11304,12,0
82,16828,12,0
83,18968,12,0
84,10036,12,0
85,17201,12,0
86,31673,12,0
87,17200,12,0
88,27831,12,0
89,15743,12,0
90,50904,12,0
91,15057,12,0
92,13096,12,0
93,11757,12,0
94,17468,12,0
95,15616,12,0
96,1371,12,0
97,14066,13,1
98,14417,13,0
99,27967,13,0
100,735,13,0
101,28635,13,0
102,19815,13,0
103,29497,14,1
104,47308,14,0
105,14306,15,1
106,31020,15,0
107,31088,15,0
108,34802,15,0
109,16655,16,1
110,16654,17,1
111,32452,17,0
112,16815,18,1
113,34618,18,0
114,14487,18,0
115,34619,18,0
116,33163,18,0
117,48493,18,0
118,32549,18,0
119,48492,18,0
120,33992,19,1
121,17677,19,0
122,31193,20,1
123,22102,20,0
124,15000,21,1
125,34690,21,0
126,19670,21,0
127,30498,21,0
128,31229,21,0
129,29496,21,0
130,50583,21,0
131,11972,21,0
132,50584,21,0
133,12964,22,1
134,29997,22,0
135,35555,22,0
136,33181,22,0
137,9926,22,0
138,18296,23,1
139,23853,23,0
140,11300,23,0
