iteration,record_id,n_inclusions,label
0,18076,1,1
1,46132,1,0
2,32587,1,0
3,32904,1,0
4,33781,1,0
5,6792,1,0
6,27924,1,0
7,31810,1,0
8,27787,1,0
9,367,1,0
10,684,1,0
11,12720,1,0
12,7738,1,0
13,12718,2,1
14,12548,2,0
15,11337,2,0
16,16063,2,0
17,17818,2,0
18,14826,2,0
19,10286,2,0
20,13486,2,0
21,17201,2,0
22,14781,2,0
23,13472,2,0
24,48325,2,0
25,10036,2,0
26,4214,2,0
27,18259,2,0
28,46712,2,0
29,47739,3,1
30,15524,4,1
31,13296,4,0
32,15538,4,0
33,18384,4,0
34,15544,4,0
35,2249,4,0
36,18023,4,0
37,11810,4,0
38,11175,4,0
39,13948,4,0
40,14310,4,0
41,3281,4,0
42,12366,4,0
43,2495,4,0
44,16739,5,1
45,17631,5,0
46,14409,5,0
47,10842,5,0
48,13377,5,0
49,13020,5,0
50,8166,5,0
51,16400,5,0
52,35788,5,0
53,18137,5,0
54,31777,5,0
55,11308,5,0
56,12866,6,1
57,26174,6,0
58,12875,6,0
59,18611,7,1
60,15312,7,0
61,18093,8,1
62,18033,9,1
63,14955,9,0
64,14780,10,1
65,35998,10,0
66,12707,10,0
67,11131,10,0
68,13241,11,1
69,13560,11,0
70,47373,11,0
71,3363,12,1
72,15824,12,0
73,11101,12,0
74,28824,12,0
75,26605,13,1
76,17723,13,0
77,26878,13,0
78,48047,13,0
79,47170,14,1
80,10833,14,0
81,18196,14,0
82,47372,14,0
83,17396,14,0
84,11911,14,0
85,14154,14,0
86,3120,14,0
87,27831,14,0
88,3897,14,0
89,46656,14,0
90,13096,14,0
91,47781,14,0
92,15196,14,0
93,11021,14,0
94,24910,14,0
95,16427,14,0
96,18365,14,0
97,10673,14,0
98,32658,14,0
99,11757,14,0
100,17411,14,0
101,13322,14,0
102,15057,14,0
103,15616,14,0
104,13726,14,0
105,15743,14,0
106,16828,14,0
107,18968,14,0
108,31673,14,0
109,11304,14,0
110,39374,14,0
111,8411,14,0
112,1064,14,0
113,14417,14,0
114,18204,14,0
115,50060,15,1
116,50583,15,0
117,16368,15,0
118,11621,15,0
119,13737,15,0
120,11111,15,0
121,14945,15,0
122,27752,15,0
123,19815,15,0
124,50904,15,0
125,17468,15,0
126,48493,15,0
127,14066,16,1
128,50584,16,0
129,17266,16,0
130,17200,16,0
131,14664,16,0
132,25054,16,0
133,31020,16,0
134,15858,16,0
135,11367,16,0
136,16353,16,0
137,29497,17,1
138,47308,17,0
139,31088,17,0
140,48492,17,0
141,14306,18,1
142,16654,19,1
143,34802,19,0
144,16655,20,1
145,32452,20,0
146,16815,21,1
147,34618,21,0
148,34619,21,0
149,17677,21,0
150,14487,21,0
151,33992,22,1
152,29496,22,0
153,31193,23,1
154,22102,23,0
155,35591,23,0
156,30498,23,0
157,33163,23,0
158,26708,23,0
159,50935,24,1
160,19670,24,0
161,14681,25,1
162,27097,25,0
163,33895,25,0
164,14678,26,1
165,20699,26,0
166,26277,26,0
167,26861,26,0
168,17265,27,1
169,11759,27,0
170,31386,28,1
171,30229,28,0
172,32983,28,0
173,12964,29,1
174,15000,30,1
175,34690,30,0
176,35555,30,0
177,11972,30,0
178,31229,30,0
179,29997,30,0
180,18296,31,1
181,23853,31,0
